asin,rating,review_title,review_text,review_date,year,sentiment,product_title,main_category,price
B08LQXC3B2,5.0,Easy Installation,I liked the Product. I installed them on my shipping container to help vent it.,2021-05-24 18:29:19.107000113,2021,Positive,Shipping Container Air Vent | Reduce Heat and Humidity for Cargo Shipping Containers | Shipping Container Accessories by Chassis King,Tools & Home Improvement,$14.99
B00W0XE60U,4.0,Get what I ordered and on time,It worked,2018-08-23 16:36:03.069000006,2018,Positive,"Refresh Replacement Refrigerator Water Filter Compatible with Kenmore 46-9690, ADQ36006102 and LG LT700P, ADQ36006101 (1 Pack)",Tools & Home Improvement,$16.99
B07Q2PS7FN,5.0,Quick response,Quick response,2020-04-01 14:58:27.398000002,2020,Positive,Compatible with LG 383EEL3002D Dryer LP Conversion Kit,Tools & Home Improvement,$8.09
B01IBVC340,5.0,Whirlpool washer,"I love this washing machine.  I do hate the lock feature, however it does allow you to add clothes while it’s filling and locks after the cleaning cycle starts.  I’ve only had it for a few weeks, but so far I am very pleased with this urchase",2019-10-31 22:51:26.835000038,2019,Positive,Whirlpool WTW4616FW 3.5 Cu. Ft. White Top Load Washer,Appliances,
B005KT4LK6,1.0,Don't walk. RUN away from this piece of GARBAGE,"We had an agitator washer for a long time. The Dog Agits wore out and I replaced them so it worked ok. However my wife wanted a new one. We did some research and bought a WTW7300X about 2 1/2 years ago. BIG mistake. It's been SO frustrating that if there was such a thing as a time machine, we'd use it to go back in time and buy something else. Two weeks after we got it, the computer board failed. The first tech blamed it on the water feed hoses being clogged. He had NO clue what was wrong and left. Second tech replaced the computer board which solved the problem. We've had CONTINUAL &#34;unbalanced load&#34; issues so we can't run it at night because you never know if it's going to complete a cycle. I estimate 30% of the time we get a &#34;UL&#34; regardless of how it's loaded or what's in it. 30 days short of two years the tub bearing failed. Fortunately we'd bought it with a CC that extended the warranty for a year so the repair was ok'd by the warranty company. The repair tech said that bearing failure was a common problem but was supposed to have been fixed. Guess not. Shortly after that when we lifted the lid there was a loud &#34;clunking&#34; noise near the lid hinge. I determined that the lid spring assembly had come loose and had to retighten it on both sides. When I opened it up to fix the springs, the underside of the top was filled with rust. Water splashes up under the top and stays there, eventually rusting the top. Now clothes are coming out with dark stains on them. It looks like oil and I suspect that the bearing is failing again. And it's also torn some of our son's clothes. So PLEASE save yourselves a LOT of pain and frustration. Don't buy a Cabrio. April 10, 2014 Update. Last night there was rusty water on the floor under the washer. The problem I mentioned about water splashing up under the top at the bleach dispenser apparently happens continuously. There's another review here that addresses the same problem. You just don’t notice it until enough water runs down the inside of the washer over time and then overflows from the frame at the bottom. Now the top left side is rusted almost all the way from front to back. There should ba a gasket on the top of the tub funnel tp prevent this from happening. Now, the paint’s bubbling and all the hose clamps are rusty. So you have this to look forward to if you have one of these. Whoever designed it should be FIRED. What a piece of crap.",2014-04-15 19:20:06.000000000,2014,Negative,Whirlpool WTW8800YW Cabrio 4.6 Cu. Ft. White Top Load Washer - Energy Star,Appliances,
B00K24P0TU,5.0,Idler Pulley was bad. Great product fixed it!,Loud squeaky dryer no more! Easy installation. Wife and I finished in about an hour and a half. Squeak was caused by a worn idler pulley. Sounds like new now.,2017-02-10 04:18:37.000000000,2017,Positive,AP3109602 NEW FACTORY ORIGINAL OEM FSP WHIRLPOOL KENMORE MAYTAG ROPER ESTATE KITCHENAID MAGIC CHEF CLOTHES DRYER REPAIR KIT ( Includes (1) 661570 Belt (4) 3396802 Rollers (1) 3388672 Idler (8) 690997 Tri Rings (1) 233520 Washer (1) 279909 Instruction Sheet,Appliances,
B000AST3AK,4.0,Four Stars,Work great but expensive,2016-12-15 19:52:13.000000000,2016,Positive,"GE MWF Refrigerator Water Filter | Certified to Reduce Lead, Sulfur, and 50+ Other Impurities | Replace Every 6 Months for Best Results | Pack of 1",Tools & Home Improvement,$46.98
B003WKNR2S,5.0,Wow great!,"I am so glad I found these, they are just what I needed.",2018-04-18 04:22:21.029000044,2018,Positive,Broan SR401650 Light Lens,Amazon Home,$19.00
B00SPYDSFC,5.0,Easy to install! Much better design than the original.,Much better design than the original. Easy to install (no instructions included but pretty self explanatory). Installed in about 20 minutes. Very inexpensive fix compared to some other brands.,2018-11-15 00:09:20.410000086,2018,Positive,"Whirlpool W10712394 Adjuster KIT, Single Unit, White",Tools & Home Improvement,$30.13
B00LHR20E4,5.0,Exact duplicate of original,"The basket I received is exactly like the picture in the item description and exactly like the one in my dishwasher that it's replacing, compete with the KitchenAid name on it. KitchenAid parts wanted $60 for the same thing, and refused to send one for free. The old one lasted about nine years, then started getting brittle and breaking apart on the bottom, I assume from the heat of the element. If this one lasts another 9 years, I'll be happy and get a new dishwasher.",2019-11-29 23:27:38.802999973,2019,Positive,"Whirlpool 8531233 Silverware Basket, White",Tools & Home Improvement,$36.28
B008YDSP20,4.0,Replacement was easy and fit the way it was supposed to,Bought this to replace my current leaking bellow (had a hole in it). Replacement was easy and fit the way it was supposed to. I did have some minor leaks for the first couple of days but it has since gone away.,2014-10-02 13:48:29.000000000,2014,Positive,Whirlpool W10111435 Bellow,Tools & Home Improvement,$85.25
B004FO8JZ0,5.0,Five Stars,Perfect,2015-03-13 19:31:32.000000000,2015,Positive,ERP WB44T10010 Bake Element,Appliances,$25.05
B078WL6VFS,5.0,Water taste great,Exactly like the original Samsung refrigerator filter which cost a lot more. Same easy installation,2019-05-09 00:48:06.707000017,2019,Positive,"Waterspecialist DA29-00020B Refrigerator Water Filter, Replacement for Samsung DA29-00020A/B, HAF-CIN/EXP, DA29-00020B-1, RF25HMEDBSR, RF28HMEDBSR, RS25J500DSR&More Models, 3 Carbon Filters",Amazon Home,$31.59
B07GBDLCPF,2.0,Am I supposed to be happy about the 2-year lifespan?,"It seems like lots of folks have gotten much shorter lives from their Frigidaire countertop ice makers, so I guess I should be grateful, but I really think appliances should last more than 2 years. I'm not sure if there was a warranty period, but if it was 2 years, it just came skating in in the nick of time. I thought this was a great little ice maker for renters who don't have a fancy fridge, but now I'm bummed that I'll be contributing to the landfill.",2021-08-11 07:47:34.190000057,2021,Negative,"Frigidaire EFIC102-RED Compact Making Machine, Large Portable Ice Maker, Red, Medium",Appliances,$112.69
B07S5JY6L5,5.0,Save money,"Arrived quickly, much less expensive than GE, fit perfectly",2020-01-17 17:01:31.253999949,2020,Positive,"Maxblue XWF NSF Certified Refrigerator Water Filter, Replacement for GE® XWF, 3 Filters (Package may vary)",Amazon Home,$20.99
B00NMNLNLM,5.0,Instructions were very clear making installation easy. Had a very short wait for part to ...,"I had no problem installing ice maker.  Instructions were very clear making installation easy.  Had a very short wait for part to arrive,",2015-05-23 18:56:27.000000000,2015,Positive,"Whirlpool 2198597 Complete 8 Cube Icemaker Assembly, White",Tools & Home Improvement,
B09CTBQXR6,2.0,Dryer not heating anymore.,I installed this element into my LG dryer back in November of 2021. 7 months later my dryer is not getting hot. All fuses are brand new and working.,2022-06-15 22:47:40.470999956,2022,Negative,BlueStars 5301EL1001J Dryer Heating Element – Exact Fit For LG Kenmore Dryers - Replaces 5301EL1001A 5301EL1001H PS3527790,Tools & Home Improvement,
B07B45XFSN,5.0,"light weight, needs to be treated gentle like the plastic materials it is.","Delivery was quick,<br />done quite a few loads & it works great.",2018-07-23 14:59:45.003999949,2018,Positive,Merax Portable Washing Machine Mini Compact Twin Tub Washer Machine with Wash and Spin Cycle,Appliances,
B001PAWUWK,5.0,Works great and great price,Works great and great price,2019-07-13 02:04:49.602999926,2019,Positive,Frigidaire 134051200 Drain Pumo,Tools & Home Improvement,$99.98
B08KQKCYZV,5.0,measure then order,These worked out.  I measured the shelf that was broken from end to end and ordered these. They fit perfect in my freezer.,2023-02-24 12:34:02.901000023,2023,Positive,"Edgewater Parts 240351601, AP2115974, PS430027 Set of 2 Door Bins Compatible with Frigidaire Refrigerator(Freezer Side Only - 9-1/2'' Length) (Fits Models: BFH, BGH, CRS, DGU, FFH and More)",Tools & Home Improvement,$23.75
B0050O2BHQ,5.0,Easy to self install!,"Worked perfectly,  easy to put in and just like that my dryer is fixed!!  Just follow the YouTube video or the instructions,  and you shouldn't have a problem.",2016-04-03 04:15:07.000000000,2016,Positive,Whirlpool 8547174 Idler Pulley,Tools & Home Improvement,
B0721DBYF9,5.0,Perfect for my machine,Fits perfectly,2019-01-23 03:18:56.776000023,2019,Positive,"Supco DE5100 Dryer Lint Screen Replaces WE18X25100, WE18M28, WE18M30, PS11767017, WE18M0019, WE18M0021, WE18M19",Tools & Home Improvement,$21.95
B07YNGGT3N,1.0,Repairs Ok but Makes Everything Smell Like a Skunk,This kit fixed my squeaky dryer but the belt made all my clothes and towels smell like a skunk.  I don't recommend this one bit!,2021-04-10 14:33:03.996000051,2021,Negative,[Upgraded] Ultra Durable 5303281153 & 134503600 Dryer Rear Bearing Replacement by BlueStars - Easy to Install - Exact Fit for Frigidaire & Kenmore Dryers - Replaces PS459829 AP2142648 134163400,Industrial & Scientific,$18.69
B07GBJ5T8R,5.0,Great substitute,"I was unable to find the correct right door control module. The model number showed this one, for the left door module. Difference is this has three receptacles and not 2 for the right door.<br /><br />It solved the problem of us unable to use the water dispenser while the doors were shut. Sometimes the lights in the fridge would shut off and sometimes it wouldn’t. The alarm was going off as if the door was open and it wasn’t. So it solved those three issues!",2022-09-29 16:11:14.315999985,2022,Positive,GE WR23X29161 Refrigerator Door Switch Genuine Original Equipment Manufacturer (OEM) Part,Industrial & Scientific,
B01FX2AODM,5.0,Great service,👍,2019-08-02 15:16:11.923000097,2019,Positive,3392519 Dryer Thermal Fuse - Replacement Part for Whirlpool and Kenmore Exact Fit DR Quality Parts™ 3388651 WP3392519VP 694511,Appliances,$4.69
B07H7SGQ52,3.0,Doesn’t replace your freezer’s ice maker or ice trays.,"This is great for making a lot of ice you will use right away, such as for a big party, but the ice cubes come out so wet that if you transfer them to a freezer for storage, they immediately freeze together into a solid block. I was looking to replace my refrigerator/freezer’s defective ice maker, so it doesn’t really meet my needs.",2019-05-25 14:42:23.401000023,2019,Neutral,Vremi Black Portable Ice Cube Maker - Produces 26 Pounds of Ice Cubes a Day - Display Panel Indicator with Removable Ice Basket and Scoop - Modern Countertop Ice Machine That Makes Ice Every 8 Minutes,Appliances,
B074JF8F7C,1.0,I had to cut to shape ( not easy) Do not like material of item,Did not fit. I had to cut to shape ( not easy) Do not like material of item .,2018-01-25 18:33:58.946000099,2018,Negative,"Gas Range Protector (4 Pieces) - Heavy Duty, Double Thickness, Reusable, Non-Stick Gas Range Protectors | Safest On The Market, 100% Certified BPA & PFOA Free (10.6” x 10.6”) – NEW & IMPROVED 2017",Appliances,
B003U4L2Z0,1.0,Same defective unit from DOA return?,"I also received this transformer DOA (same defective unit from previous comment being sent back out? Dunno.).<br /><br />Bench tested transformer with 120 VAC source, but<br />24 V screw terminals read ZERO on my multi-meter. Returned. Will try another brand/model.",2017-02-17 05:09:36.000000000,2017,Negative,Skuttle 000-0814-008 Transformer 24 VAC 10VA,Amazon Home,$39.72
B07MNFGJ78,5.0,A++++,A++++,2021-04-10 23:12:13.950000048,2021,Positive,"Ansoon 6931EL3003C Dryer High-Limit Thermostat Replacement Part Compatible for LG Replaces 1268365, 6931EL3003G, PS3530484",Appliances,$7.79
B0BL957KN3,5.0,I need these !,"I bought these for my oven to cover the burner on the stove,the other ones were getting shabby and wouldn't stay on the burner right no more,I'm a huge coffee fan when it comes to the anything like that",2023-03-23 19:25:29.950999975,2023,Positive,Hav-A-Cup Burner Kover - Set of 4 Round Burner Covers for Electric Ranges,Amazon Home,$15.97
B005459ZRK,5.0,Came on time,Just what I need,2020-04-27 12:30:05.950000048,2020,Positive,Frigidaire 154406401 Gasket for Dish Washer,Tools & Home Improvement,$36.55
B000FKHLLQ,5.0,Fits well in the basket!,Fits well in the coffee basket!,2022-08-04 22:04:11.970999956,2022,Positive,Melitta Junior Basket Coffee Filters White 100 Count,Amazon Home,$5.17
B07XJB3ZNR,4.0,"Good replacement, tricky installation","I struggled to get this part into place in my KitchenAid dishwasher until I found the solution. You will need to insert a small wrench between the screen and metal chopper before installing the chopper. This compresses the spring. Without doing this, you'll never get this into position. There is a good video on YouTube that shows how to do the entire repair called ""How To: Whirlpool/KitchenAid/Maytag Chopper W10083957V"". Now, my dishwasher is cleaning like it is brand new again.",2022-06-23 21:26:49.727999926,2022,Positive,W10083957V Dishwasher Chopper Blade Assembly Compatible with Whirlpool & Kenmore Dishwasher Replaces W10083957 PS11722146 WP8268383 AP5983779,Appliances,$9.59
